obs_date,series_id,series_title,cpi_index,cpi_index_12m_ago,inflation_yoy_pct
1968-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.200,33.000,3.6363636
1968-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.200,32.900,3.9513678
1968-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.300,33.000,3.9393939
1968-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.300,33.000,3.9393939
1968-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.400,33.100,3.9274924
1968-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.400,33.100,3.9274924
1968-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.500,33.100,4.2296073
1968-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.500,33.200,3.9156627
1968-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.700,33.300,4.2042042
1968-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.700,33.300,4.2042042
1968-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.900,33.400,4.4910180
1968-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.900,33.400,4.4910180
1968-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.000,33.500,4.4776119
1968-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.000,33.500,4.4776119
1968-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.100,33.600,4.4642857
1968-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.100,33.600,4.4642857
1968-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.300,33.700,4.7477745
1968-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.300,33.700,4.7477745
1968-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.400,33.900,4.4247788
1968-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.400,33.800,4.7337278
1968-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.600,34.000,4.7058824
1968-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.500,33.900,4.7197640
1969-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.700,34.100,4.6920821
1969-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.600,34.100,4.3988270
1969-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",35.800,34.200,4.6783626
1969-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",35.800,34.200,4.6783626
1969-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.100,34.300,5.2478134
1969-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",36.100,34.300,5.2478134
1969-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",36.300,34.400,5.5232558
1969-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.300,34.400,5.5232558
1969-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.400,34.500,5.5072464
1969-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",36.400,34.500,5.5072464
1969-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",36.600,34.700,5.4755043
1969-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.600,34.700,5.4755043
1969-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.800,34.900,5.4441261
1969-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",36.800,34.900,5.4441261
1969-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.000,35.000,5.7142857
1969-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",36.900,35.000,5.4285714
1969-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",37.100,35.100,5.6980057
1969-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.100,35.100,5.6980057
1969-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.300,35.300,5.6657224
1969-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",37.300,35.300,5.6657224
1969-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",37.500,35.400,5.9322034
1969-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.500,35.400,5.9322034
1969-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.700,35.500,6.1971831
1969-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",37.700,35.600,5.8988764
1970-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",37.900,35.700,6.1624650
1970-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",37.800,35.600,6.1797753
1970-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",38.000,35.800,6.1452514
1970-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.100,35.800,6.4245810
1970-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.300,36.100,6.0941828
1970-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",38.200,36.100,5.8171745
1970-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",38.500,36.300,6.0606061
1970-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.500,36.300,6.0606061
1970-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.600,36.400,6.0439560
1970-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",38.600,36.400,6.0439560
1970-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",38.800,36.600,6.0109290
1970-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.800,36.600,6.0109290
1970-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",38.900,36.800,5.7065217
1970-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.000,36.800,5.9782609
1970-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.000,37.000,5.4054054
1970-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.000,36.900,5.6910569
1970-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.200,37.100,5.6603774
1970-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.200,37.100,5.6603774
1970-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.400,37.300,5.6300268
1970-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.400,37.300,5.6300268
1970-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.600,37.500,5.6000000
1970-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.600,37.500,5.6000000
1970-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.800,37.700,5.5702918
1970-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.800,37.700,5.5702918
1971-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.900,37.900,5.2770449
1971-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.800,37.800,5.2910053
1971-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",39.900,38.000,5.0000000
1971-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",39.900,38.100,4.7244094
1971-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.000,38.300,4.4386423
1971-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.000,38.200,4.7120419
1971-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.100,38.500,4.1558442
1971-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.100,38.500,4.1558442
1971-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.300,38.600,4.4041451
1971-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.300,38.600,4.4041451
1971-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.600,38.800,4.6391753
1971-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.500,38.800,4.3814433
1971-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.600,38.900,4.3701799
1971-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.700,39.000,4.3589744
1971-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",40.800,39.000,4.6153846
1971-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",40.700,39.000,4.3589744
